frame,reg,value
7472,18,80
7472,0,118
7472,22,12
7473,16,96
7473,14,9
7473,0,104
7473,22,10
7474,16,128
7474,14,236
7474,15,51
7474,0,90
7474,22,8
7475,20,0
7475,19,15
7475,14,100
7475,15,41
7475,13,0
7475,12,15
7475,0,76
7475,22,6
7476,14,101
7476,0,62
7476,22,4
7477,15,34
7477,20,170
7477,19,0
7477,20,106
7477,18,9
7477,8,34
7477,13,248
7477,12,0
7477,11,9
7477,0,48
7478,17,3
7478,16,0
7478,14,38
7478,15,52
7478,18,81
7478,7,76
7478,8,104
7478,11,129
7478,0,62
7478,21,4
7479,16,32
7479,7,156
7479,8,69
7479,11,33
7479,0,76
7479,22,5
7479,21,0
7480,16,64
7480,7,206
7480,8,34
7480,11,16
7480,0,90
7480,21,4
7481,16,96
7481,14,100
7481,15,41
7481,7,207
7481,0,104
7481,22,6
7481,21,0
7482,16,128
7482,0,118
7482,21,4
7483,20,169
7483,16,160
7483,18,80
7483,0,104
7483,22,7
7483,21,0
7484,16,192
7484,14,206
7484,15,34
7484,0,90
7484,21,4
7485,16,224
7485,0,76
7486,17,4
7486,16,0
7486,0,62
7486,21,0
7487,16,32
7487,14,38
7487,15,52
7487,18,64
7487,13,0
7487,12,15
7487,6,0
7487,5,15
7487,4,64
7488,16,64
7489,16,96
7489,8,52
7489,13,248
7489,12,0
7489,11,9
7489,1,34
7489,6,249
7489,5,0
7489,4,9
7490,16,128
7490,14,100
7490,15,41
7490,7,76
7490,8,104
7490,11,129
7490,0,76
7490,1,104
7490,4,129
7490,23,1
7490,24,79
7490,22,128
7491,16,160
7491,11,33
7491,0,132
7491,1,6
7491,4,65
7491,23,241
7491,24,31
7491,22,18
7492,16,192
7492,7,38
7492,8,52
7492,11,16
7492,0,133
7492,4,64
7492,22,17
7492,21,4
7493,16,224
7493,14,206
7493,15,34
7493,7,39
7493,0,100
7493,1,41
7493,4,128
7493,21,0
7494,17,5
7494,16,0
7494,0,101
7494,22,16
7494,21,4
7495,16,32
7495,14,235
7495,21,0
7496,16,64
7496,14,38
7496,15,52
7496,18,80
7496,22,15
7496,21,4
7497,16,96
7497,14,9
7497,21,0
7498,16,128
7498,14,236
7498,15,51
7498,22,14
7498,21,4
7499,20,0
7499,19,15
7499,14,100
7499,15,41
7499,13,0
7499,12,15
7499,6,0
7499,5,15
7500,14,101
7501,15,34
7501,20,170
7501,19,0
7501,20,122
7501,18,9
7501,8,41
7501,13,248
7501,12,0
7501,13,136
7501,11,9
7501,1,3
7501,6,234
7501,5,0
7501,4,9
7502,17,3
7502,16,0
7502,14,38
7502,15,52
7502,18,81
7502,7,76
7502,8,104
7502,11,129
7502,3,5
7502,0,38
7502,1,52
7502,4,129
7502,23,193
7502,24,79
7502,22,64
7502,21,0
7503,16,32
7503,7,200
7503,8,82
7503,11,33
7503,3,4
7503,2,192
7503,0,224
7503,1,3
7503,4,33
7503,24,31
7503,22,4
7504,16,64
7504,7,100
7504,8,41
7504,11,16
7504,2,128
7504,4,65
7504,22,12
7505,16,96
7505,14,100
7505,15,41
7505,7,101
7505,2,64
7505,0,225
7505,22,20
7506,16,128
7506,2,0
7506,22,28
7507,20,168
7507,16,160
7507,18,80
7507,3,3
7507,2,192
7507,22,36
7508,16,192
7508,14,206
7508,15,34
7508,2,128
7509,16,224
7509,2,64
7509,22,34
7510,17,4
7510,16,0
7510,2,0
7510,22,32
7511,20,0
7511,19,15
7511,14,38
7511,15,52
7511,18,64
7511,13,0
7511,12,15
7511,22,30
7512,14,39
7512,22,28
7513,15,31
7513,20,170
7513,19,0
7513,18,9
7513,8,23
7513,13,248
7513,12,0
7513,11,9
7513,22,26
7514,17,3
7514,14,117
7514,15,46
7514,18,81
7514,7,76
7514,8,104
7514,11,129
7514,22,24
7515,16,32
7515,7,117
7515,8,46
7515,11,33
7515,22,22
7516,16,64
7516,7,58
7516,8,23
7516,11,16
7516,22,20
7517,16,96
7517,14,17
7517,15,39
7517,7,59
7517,22,18
7518,16,128
7518,22,16
7519,20,169
7519,16,160
7519,18,80
7519,0,238
7519,22,14
7520,16,192
7520,14,2
7520,15,31
7520,0,251
7520,22,12
7521,16,224
7521,0,238
7521,22,10
7522,17,4
7522,16,0
7522,0,225
7522,22,8
7523,16,32
7523,14,117
7523,15,46
7523,18,64
7523,13,0
7523,12,15
7523,0,212
7523,22,6
7524,16,64
7524,0,199
7524,22,4
7525,16,96
7525,8,31
7525,13,248
7525,12,0
7525,13,136
7525,11,9
7525,0,186
7525,4,64
7526,16,128
7526,14,17
7526,15,39
7526,7,76
7526,8,104
7526,11,129
7526,0,199
7526,21,4
7527,16,160
7527,7,4
7527,8,62
7527,11,33
7527,0,212
7527,22,5
7527,21,0
7528,16,192
7528,7,2
7528,8,31
7528,11,16
7528,0,225
7528,21,4
7529,16,224
7529,14,2
7529,15,31
7529,7,3
7529,0,238
7529,22,6
7529,21,0
7530,17,5
7530,16,0
7530,0,251
7530,21,4
7531,16,32
7531,14,28
7531,0,238
7531,22,7
7531,21,0
7532,16,64
7532,14,117
7532,15,46
7532,18,80
7532,0,225
7532,21,4
7533,16,96
7533,14,91
7533,0,212
7534,16,128
7534,14,65
7534,0,199
7534,21,0
7535,20,0
7535,19,15
7535,14,17
7535,15,39
7535,13,0
7535,12,15
7535,6,0
7535,5,15
7536,14,18
7537,15,31
7537,20,170
7537,19,0
7537,18,9
7537,8,46
7537,13,248
7537,12,0
7537,11,9
7537,1,34
7537,6,249
7537,5,0
7537,4,9
7538,17,3
7538,16,0
7538,14,117
7538,15,46
7538,18,81
7538,7,76
7538,8,104
7538,11,129
7538,0,76
7538,1,104
7538,4,129
7538,23,1
7538,24,79
7538,22,128
7539,16,32
7539,7,235
7539,8,92
7539,11,33
7539,0,132
7539,1,6
7539,4,65
7539,23,241
7539,24,31
7539,22,18
7540,16,64
7540,7,117
7540,8,46
7540,11,16
7540,0,133
7540,4,64
7540,22,17
7540,21,4
7541,16,96
7541,14,17
7541,15,39
7541,7,118
7541,0,100
7541,1,41
7541,4,128
7541,21,0
7542,16,128
7542,0,101
7542,22,16
7542,21,4
7543,16,160
7543,18,80
7543,21,0
7544,16,192
7544,14,2
7544,15,31
7544,22,15
7544,21,4
7545,16,224
7545,21,0
7546,17,4
7546,16,0
7546,22,14
7546,21,4
7547,16,32
7547,14,117
7547,15,46
7547,18,64
7547,13,0
7547,12,15
7547,21,0
7548,16,64
7548,22,13
7548,21,4
7549,16,96
7549,8,52
7549,13,248
7549,12,0
7549,13,136
7549,11,9
7549,21,0
7550,16,128
7550,14,17
7550,15,39
7550,7,76
7550,8,104
7550,11,129
7550,22,12
7550,21,4
7551,16,160
7551,11,33
7551,21,0
7552,16,192
7552,7,38
7552,8,52
7552,11,16
7552,22,11
7552,21,4
7553,16,224
7553,14,2
7553,15,31
7553,7,39
7553,21,0
7554,17,5
7554,16,0
7554,22,10
7554,21,4
7555,16,32
7555,14,28
7555,21,0
7556,16,64
7556,14,117
7556,15,46
7556,18,80
7556,22,9
7556,21,4
7557,16,96
7557,14,91
7557,21,0
7558,16,128
7558,14,65
7558,22,8
7558,21,4
7559,20,0
7559,19,15
7559,14,17
7559,15,39
7559,13,0
7559,12,15
7559,6,0
7559,5,15
7560,14,18
7561,15,23
7561,20,170
7561,19,0
7561,18,9
7561,8,55
7561,13,248
7561,12,0
7561,11,9
7561,1,2
7561,6,234
7561,5,0
7561,4,9
7562,17,3
7562,16,0
7562,14,58
7562,18,81
7562,7,76
7562,8,104
7562,11,129
7562,3,5
7562,0,38
7562,1,52
7562,4,129
7562,23,193
7562,24,79
7562,22,64
7562,21,0
7563,16,32
7563,7,128
7563,8,110
7563,11,33
7563,3,4
7563,2,192
7563,0,231
7563,1,2
7563,4,33
7563,24,31
7563,22,4
7564,16,64
7564,7,64
7564,8,55
7564,11,16
7564,2,128
7564,4,65
7564,22,12
7565,16,96
7565,14,160
7565,15,27
7565,7,65
7565,2,64
7565,0,232
7565,22,20
7566,16,128
7566,2,0
7566,22,28
7567,16,160
7567,18,80
7567,3,3
7567,2,192
7567,22,36
7568,16,192
7568,14,206
7568,15,34
7568,2,128
7569,16,224
7569,2,64
7569,22,34
7570,17,4
7570,16,0
7570,2,0
7570,22,32
7571,16,32
7571,14,100
7571,15,41
7571,13,0
7571,12,15
7571,22,30
7572,16,64
7572,22,28
7573,16,96
7573,8,52
7573,13,248
7573,12,0
7573,11,9
7573,22,26
7574,16,128
7574,14,58
7574,15,23
7574,18,64
7574,7,76
7574,8,104
7574,11,129
7574,22,24
7575,16,160
7575,11,33
7575,22,22
7576,16,192
7576,7,38
7576,8,52
7576,11,16
7576,22,20
7577,16,224
7577,14,160
7577,15,27
7577,7,39
7577,22,18
7578,17,5
7578,16,0
7578,22,16
7579,16,32
7579,14,179
7579,0,241
7579,22,14
7580,16,64
7580,14,206
7580,15,34
7580,0,250
7580,22,12
7581,16,96
7581,14,187
7581,0,241
7581,22,10
7582,16,128
7582,14,168
7582,0,232
7582,22,8
7583,16,160
7583,14,100
7583,15,41
7583,13,0
7583,12,15
7583,6,0
7583,5,15
7583,4,64
7584,16,192
7584,14,81
7585,16,224
7585,14,100
7585,8,41
7585,13,248
7585,12,0
7585,13,168
7585,11,9
7585,1,34
7585,6,249
7585,5,0
7585,4,9
7586,17,6
7586,16,0
7586,14,58
7586,15,23
7586,18,80
7586,7,76
7586,8,104
7586,11,129
7586,0,76
7586,1,104
7586,4,129
7586,23,1
7586,24,79
7586,22,128
7587,16,32
7587,14,77
7587,7,200
7587,8,82
7587,11,33
7587,0,132
7587,1,6
7587,4,65
7587,23,241
7587,24,31
7587,22,18
7588,16,64
7588,14,96
7588,7,100
7588,8,41
7588,11,16
7588,0,133
7588,4,64
7588,22,17
7588,21,4
7589,16,96
7589,14,160
7589,15,27
7589,7,101
7589,0,100
7589,1,41
7589,4,128
7589,21,0
7590,16,128
7590,14,141
7590,0,101
7590,22,16
7590,21,4
7591,16,160
7591,14,122
7591,21,0
7592,16,192
7592,14,206
7592,15,34
7592,22,15
7592,21,4
7593,16,224
7593,14,225
7593,21,0
7594,17,7
7594,16,0
7594,14,244
7594,22,14
7594,21,4
7595,20,0
7595,19,15
7595,14,100
7595,15,41
7595,13,0
7595,12,15
7595,6,0
7595,5,15
7596,14,101
7597,15,23
7597,20,170
7597,19,0
7597,18,9
7597,8,52
7597,13,248
7597,12,0
7597,11,9
7597,1,5
7597,6,234
7597,5,0
7597,4,9
7598,17,3
7598,14,58
7598,18,81
7598,7,76
7598,8,104
7598,11,129
7598,3,5
7598,0,38
7598,1,52
7598,4,129
7598,23,193
7598,24,79
7598,22,64
7598,21,0
7599,16,32
7599,11,33
7599,3,4
7599,2,192
7599,0,206
7599,1,5
7599,4,33
7599,24,31
7599,22,4
7600,16,64
7600,7,38
7600,8,52
7600,11,16
7600,2,128
7600,4,65
7600,22,12
7601,16,96
7601,14,160
7601,15,27
7601,7,39
7601,2,64
7601,0,207
7601,22,20
7602,16,128
7602,2,0
7602,22,28
7603,16,160
7603,18,80
7603,3,3
7603,2,192
7603,22,36
7604,16,192
7604,14,206
7604,15,34
7604,2,128
7605,16,224
7605,2,64
7605,22,34
7606,17,4
7606,16,0
7606,2,0
7606,22,32
7607,16,32
7607,14,100
7607,15,41
7607,13,0
7607,12,15
7607,22,30
7608,16,64
7608,22,28
7609,16,96
7609,8,26
7609,13,248
7609,12,0
7609,13,136
7609,11,9
7609,22,26
7610,16,128
7610,14,58
7610,15,23
7610,18,64
7610,7,76
7610,8,104
7610,11,129
7610,22,24
7611,16,160
7611,7,38
7611,8,52
7611,11,33
7611,22,22
7612,16,192
7612,7,19
7612,8,26
7612,11,16
7612,22,20
7613,16,224
7613,14,160
7613,15,27
7613,7,20
7613,22,18
7614,17,5
7614,16,0
7614,22,16
7615,16,32
7615,14,179
7615,0,226
7615,22,14
7616,16,64
7616,14,206
7616,15,34
7616,0,245
7616,22,12
7617,16,96
7617,14,187
7617,0,226
7617,22,10
7618,16,128
7618,14,168
7618,0,207
7618,22,8
7619,16,160
7619,14,100
7619,15,41
7619,13,0
7619,12,15
7619,0,188
7619,22,6
7620,16,192
7620,14,81
7620,0,169
7620,22,4
7621,16,224
7621,14,100
7621,8,41
7621,13,248
7621,12,0
7621,11,9
7621,0,150
7622,17,6
7622,16,0
7622,14,58
7622,15,23
7622,18,80
7622,7,76
7622,8,104
7622,11,129
7622,0,169
7622,21,4
7623,16,32
7623,14,77
7623,7,200
7623,8,82
7623,11,33
7623,0,188
7623,22,5
7623,21,0
7624,16,64
7624,14,96
7624,7,100
7624,8,41
7624,11,16
7624,0,207
7624,21,4
7625,16,96
7625,14,160
7625,15,27
7625,7,101
7625,0,226
7625,22,6
7625,21,0
7626,16,128
7626,14,141
7626,0,245
7626,21,4
7627,16,160
7627,14,122
7627,0,226
7627,22,7
7627,21,0
7628,16,192
7628,14,206
7628,15,34
7628,0,207
7628,21,4
7629,16,224
7629,14,225
7629,0,188
7630,17,7
7630,16,0
7630,14,244
7630,0,169
7630,21,0
7631,16,32
7631,14,100
7631,15,41
7631,13,0
7631,12,15
7631,6,0
7631,5,15
7631,4,64
7632,16,64
7632,14,119
7633,16,96
7633,14,100
7633,8,46
7633,13,248
7633,12,0
7633,13,136
7633,11,9
7633,1,34
7633,6,249
7633,5,0
7633,4,9
7634,16,128
7634,14,58
7634,15,23
7634,18,64
7634,7,76
7634,8,104
7634,11,129
7634,0,76
7634,1,104
7634,4,129
7634,23,1
7634,24,79
7634,22,128
7635,16,160
7635,14,39
7635,7,235
7635,8,92
7635,11,33
7635,0,132
7635,1,6
7635,4,65
7635,23,241
7635,24,31
7635,22,18
7636,16,192
7636,14,20
7636,7,117
7636,8,46
7636,11,16
7636,0,133
7636,4,64
7636,22,17
7636,21,4
7637,16,224
7637,14,160
7637,15,27
7637,7,118
7637,0,100
7637,1,41
7637,4,128
7637,21,0
7638,17,8
7638,16,0
7638,14,179
7638,0,101
7638,22,16
7638,21,4
7639,14,198
7639,21,0
7640,17,7
7640,16,224
7640,14,206
7640,15,34
7640,22,15
7640,21,4
7641,16,192
7641,14,187
7641,21,0
7642,16,160
7642,14,168
7642,22,14
7642,21,4
7643,16,128
7643,14,100
7643,15,41
7643,13,0
7643,12,15
7643,21,0
7644,16,96
7644,14,81
7644,22,13
7644,21,4
7645,16,64
7645,14,100
7645,8,52
7645,13,248
7645,12,0
7645,13,136
7645,11,9
7645,21,0
7646,16,32
7646,14,58
7646,15,23
7646,18,80
7646,7,76
7646,8,104
7646,11,129
7646,22,12
7646,21,4
7647,16,0
7647,14,77
7647,11,33
7647,21,0
7648,17,6
7648,16,224
7648,14,96
7648,7,38
7648,8,52
7648,11,16
7648,22,11
7648,21,4
7649,16,192
7649,14,160
7649,15,27
7649,7,39
7649,21,0
7650,16,160
7650,14,141
7650,22,10
7650,21,4
7651,16,128
7651,14,122
7651,21,0
7652,16,96
7652,14,206
7652,15,34
7652,22,9
7652,21,4
7653,16,64
7653,14,225
7653,21,0
7654,16,32
7654,14,244
7654,22,8
7654,21,4
7655,20,0
7655,19,15
7655,14,100
7655,15,41
7655,13,0
7655,12,15
7655,6,0
7655,5,15
7656,14,101
7657,15,26
7657,20,170
7657,19,0
7657,18,9
7657,8,62
7657,13,248
7657,12,0
7657,11,9
7657,1,3
7657,6,234
7657,5,0
7657,4,9
7658,17,3
7658,16,0
7658,14,19
7658,18,81
7658,7,76
7658,8,104
7658,11,129
7658,3,5
7658,0,38
7658,1,52
7658,4,129
7658,23,193
7658,24,79
7658,22,64
7658,21,0
7659,16,32
7659,7,8
7659,8,124
7659,11,33
7659,3,4
7659,2,192
7659,0,66
7659,1,3
7659,4,33
7659,24,31
7659,22,4
7660,16,64
7660,7,4
7660,8,62
7660,11,16
7660,2,128
7660,4,65
7660,22,12
7661,16,96
7661,14,2
7661,15,31
7661,7,5
7661,2,64
7661,0,67
7661,22,20
7662,16,128
7662,2,0
7662,22,28
7663,16,160
7663,18,80
7663,3,3
7663,2,192
7663,22,36
7664,16,192
7664,14,17
7664,15,39
7664,2,128
7665,16,224
7665,2,64
7665,22,34
7666,17,4
7666,16,0
7666,2,0
7666,22,32
7667,16,32
7667,14,117
7667,15,46
7667,13,0
7667,12,15
7667,22,30
7668,16,64
7668,22,28
7669,16,96
7669,8,69
7669,13,248
7669,12,0
7669,13,168
7669,11,9
7669,22,26
7670,16,128
7670,14,19
7670,15,26
7670,18,64
7670,7,76
7670,8,104
7670,11,129
7670,22,24
7671,16,160
7671,7,56
7671,8,139
7671,11,33
7671,22,22
7672,16,192
7672,7,156
7672,8,69
7672,11,16
7672,22,20
7673,16,224
7673,14,2
7673,15,31
7673,7,157
7673,22,18
7674,17,5
7674,16,0
7674,22,16
7675,16,32
7675,14,23
7675,0,77
7675,22,14
7676,16,64
7676,14,17
7676,15,39
7676,0,87
7676,22,12
7677,16,96
7677,14,252
7677,15,38
7677,0,77
7677,22,10
7678,16,128
7678,14,231
7678,0,67
7678,22,8
7679,16,160
7679,14,117
7679,15,46
7679,13,0
7679,12,15
7679,6,0
7679,5,15
7679,4,64
7680,16,192
7680,14,96
7681,16,224
7681,14,117
7681,8,78
7681,13,248
7681,12,0
7681,11,9
7681,1,34
7681,6,249
7681,5,0
7681,4,9
7682,17,6
7682,16,0
7682,14,19
7682,15,26
7682,18,80
7682,7,76
7682,8,104
7682,11,129
7682,0,76
7682,1,104
7682,4,129
7682,23,1
7682,24,79
7682,22,128
7683,16,32
7683,14,40
7683,7,69
7683,8,156
7683,11,33
7683,0,132
7683,1,6
7683,4,65
7683,23,241
7683,24,31
7683,22,18
7684,16,64
7684,14,61
7684,7,34
7684,8,78
7684,11,16
7684,0,133
7684,4,64
7684,22,17
7684,21,4
7685,16,96
7685,14,2
7685,15,31
7685,7,35
7685,0,100
7685,1,41
7685,4,128
7685,21,0
7686,16,128
7686,14,237
7686,15,30
7686,0,101
7686,22,16
7686,21,4
7687,16,160
7687,14,216
7687,21,0
7688,16,192
7688,14,17
7688,15,39
7688,22,15
7688,21,4
7689,16,224
7689,14,38
7689,21,0
7690,17,7
7690,16,0
7690,14,59
7690,22,14
7690,21,4
7691,20,0
7691,19,15
7691,14,117
7691,15,46
7691,13,0
7691,12,15
7691,6,0
7691,5,15
7692,14,118
7693,15,26
7693,20,170
7693,19,0
7693,18,9
7693,8,69
7693,13,248
7693,12,0
7693,13,136
7693,11,9
7693,1,3
7693,6,234
7693,5,0
7693,4,9
7694,17,3
7694,14,19
7694,18,81
7694,7,76
7694,8,104
7694,11,129
7694,3,5
7694,0,38
7694,1,52
7694,4,129
7694,23,193
7694,24,79
7694,22,64
7694,21,0
7695,16,32
7695,7,56
7695,8,139
7695,11,33
7695,3,4
7695,2,192
7695,0,66
7695,1,3
7695,4,33
7695,24,31
7695,22,4
7696,16,64
7696,7,156
7696,8,69
7696,11,16
7696,2,128
7696,4,65
7696,22,12
7697,16,96
7697,14,2
7697,15,31
7697,7,157
7697,2,64
7697,0,67
7697,22,20
7698,16,128
7698,2,0
7698,22,28
7699,16,160
7699,18,80
7699,3,3
7699,2,192
7699,22,36
7700,16,192
7700,14,17
7700,15,39
7700,2,128
7701,16,224
7701,2,64
7701,22,34
7702,17,4
7702,16,0
7702,2,0
7702,22,32
7703,16,32
7703,14,117
7703,15,46
7703,13,0
7703,12,15
7703,22,30
7704,16,64
7704,22,28
7705,16,96
7705,8,62
7705,13,248
7705,12,0
7705,11,9
7706,16,128
7706,14,19
7706,15,26
7706,18,64
7706,7,76
7706,8,104
7706,11,129
7706,0,133
7706,1,6
7706,22,26
7707,16,160
7707,7,8
7707,8,124
7707,11,33
7707,22,24
7708,16,192
7708,7,4
7708,8,62
7708,11,16
7708,22,22
7709,16,224
7709,14,2
7709,15,31
7709,7,5
7709,22,20
7710,17,5
7710,16,0
7710,22,18
7711,16,32
7711,14,23
7711,22,16
7712,16,64
7712,14,17
7712,15,39
7712,22,14
7713,16,96
7713,14,252
7713,15,38
7713,22,12
7714,16,128
7714,14,231
7714,22,10
7715,16,160
7715,14,117
7715,15,46
7715,13,0
7715,12,15
7715,22,8
7716,16,192
7716,14,96
7716,22,6
7717,16,224
7717,14,117
7717,8,46
7717,13,248
7717,12,0
7717,13,72
7717,11,9
7717,22,4
7718,17,6
7718,16,0
7718,14,19
7718,15,26
7718,18,80
7718,7,76
7718,8,104
7718,11,129
7719,16,32
7719,14,40
7719,7,235
7719,8,92
7719,11,33
7719,21,4
7720,16,64
7720,14,61
7720,7,117
7720,8,46
7720,11,16
7720,22,5
7720,21,0
7721,16,96
7721,14,2
7721,15,31
7721,7,118
7721,21,4
7722,16,128
7722,14,237
7722,15,30
7722,22,6
7722,21,0
7723,16,160
7723,14,216
7723,21,4
7724,16,192
7724,14,17
7724,15,39
7724,22,7
7724,21,0
7725,16,224
7725,14,38
7725,21,4
7726,17,7
7726,16,0
7726,14,59
7727,20,0
7727,19,15
7727,14,117
7727,15,46
7727,13,0
7727,12,15
7727,6,0
7727,5,15
7727,4,64
7728,14,118
7729,15,31
7729,20,170
7729,19,0
7729,20,106
7729,18,9
7729,8,52
7729,13,248
7729,12,0
7729,11,9
7729,1,34
7729,6,249
7729,5,0
7729,4,9
7730,17,3
7730,14,117
7730,15,46
7730,18,81
7730,7,76
7730,8,104
7730,11,129
7730,0,76
7730,1,104
7730,4,129
7730,23,1
7730,24,79
7730,22,128
7730,21,0
7731,16,32
7731,11,33
7731,0,132
7731,1,6
7731,4,65
7731,23,241
7731,24,31
7731,22,18
7732,16,64
7732,7,38
7732,8,52
7732,11,16
7732,0,133
7732,4,64
7732,22,17
7732,21,4
7733,16,96
7733,14,17
7733,15,39
7733,7,39
7733,0,100
7733,1,41
7733,4,128
7733,21,0
7734,16,128
7734,0,101
7734,22,16
7734,21,4
7735,16,160
7735,18,80
7735,21,0
7736,16,192
7736,14,2
7736,15,31
7736,22,15
7736,21,4
7737,16,224
7737,21,0
7738,17,4
7738,16,0
7738,22,14
7738,21,4
7739,16,32
7739,14,117
7739,15,46
7739,18,64
7739,13,0
7739,12,15
7739,6,0
7739,5,15
7740,16,64
7741,16,96
7741,8,41
7741,13,248
7741,12,0
7741,13,40
7741,11,9
7741,1,8
7741,6,216
7741,5,0
7741,4,9
7741,23,240
7742,16,128
7742,14,17
7742,15,39
7742,7,76
7742,8,104
7742,11,129
7742,3,8
7742,0,22
7742,1,1
7742,4,113
7743,16,160
7743,7,200
7743,8,82
7743,11,33
7743,0,179
7743,1,8
7743,4,17
7744,16,192
7744,7,100
7744,8,41
7744,11,16
7744,0,82
7744,1,7
7745,16,224
7745,14,2
7745,15,31
7745,7,101
7745,0,124
7745,1,5
7745,4,16
7746,17,5
7746,16,0
7747,16,32
7747,14,28
7748,16,64
7748,14,117
7748,15,46
7748,18,80
7749,16,96
7749,14,91
7750,16,128
7750,14,65
7751,20,0
7751,19,15
7751,14,17
7751,15,39
7751,13,0
7751,12,15
7751,11,24
7751,6,0
7751,5,15
7753,15,34
7753,20,170
7753,19,0
7753,18,9
7753,8,10
7753,13,180
7753,12,0
7753,12,128
7753,11,9
7753,1,4
7753,6,234
7753,5,0
7753,4,9
7753,23,241
7754,17,3
7754,16,0
7754,14,38
7754,15,52
7754,18,81
7754,10,1
7754,9,0
7754,7,100
7754,8,41
7754,11,33
7754,3,5
7754,0,38
7754,1,52
7754,4,129
7754,23,193
7754,24,79
7754,22,64
7754,21,0
7755,16,32
7755,9,48
7755,7,89
7755,8,10
7755,11,65
7755,3,4
7755,2,192
7755,0,89
7755,1,4
7755,4,33
7755,24,31
7755,22,4
7756,16,64
7756,9,96
7756,7,90
7756,2,128
7756,4,65
7756,22,12
7757,16,96
7757,14,100
7757,15,41
7757,9,144
7757,2,64
7757,0,90
7757,22,20
7758,16,128
7758,9,192
7758,2,0
7758,22,28
7759,16,160
7759,18,80
7759,9,240
7759,3,3
7759,2,192
7759,22,36
7760,16,192
7760,14,206
7760,15,34
7760,10,2
7760,9,32
7760,2,128
7761,16,224
7761,9,80
7761,2,64
7761,22,34
7762,17,4
7762,16,0
7762,9,128
7762,2,0
7762,22,32
7763,16,32
7763,14,38
7763,15,52
7763,18,64
7763,9,176
7763,22,30
7764,16,64
7764,9,224
7764,22,28
7765,16,96
7765,10,3
7765,9,16
7765,22,26
7766,16,128
7766,14,100
7766,15,41
7766,9,64
7766,22,24
7767,16,160
7767,9,112
7767,22,22
7768,16,192
7768,9,160
7768,22,20
7769,16,224
7769,14,206
7769,15,34
7769,9,208
7769,22,18
7770,17,5
7770,16,0
7770,10,4
7770,9,0
7770,22,16
7771,16,32
7771,14,235
7771,9,48
7771,7,111
7771,0,104
7771,22,14
7772,16,64
7772,14,38
7772,15,52
7772,18,80
7772,9,96
7772,7,132
7772,0,118
7772,22,12
7773,16,96
7773,14,9
7773,9,144
7773,7,111
7773,0,104
7773,22,10
7774,16,128
7774,14,236
7774,15,51
7774,9,192
7774,7,90
7774,0,90
7774,22,8
7775,16,160
7775,14,100
7775,15,41
7775,13,0
7775,12,15
7775,11,24
7775,6,0
7775,5,15
7775,4,64
7776,16,192
7776,14,71
7777,16,224
7777,14,100
7777,8,8
7777,13,180
7777,12,0
7777,11,9
7777,1,34
7777,6,249
7777,5,0
7777,4,9
7778,17,6
7778,16,0
7778,14,206
7778,15,34
7778,10,1
7778,9,0
7778,7,100
7778,8,41
7778,11,33
7778,0,76
7778,1,104
7778,4,129
7778,23,1
7778,24,79
7778,22,128
7779,16,32
7779,14,235
7779,9,48
7779,7,179
7779,8,8
7779,11,65
7779,0,132
7779,1,6
7779,4,65
7779,23,241
7779,24,31
7779,22,18
7780,16,64
7780,14,8
7780,15,35
7780,9,96
7780,7,180
7780,0,133
7780,4,64
7780,22,17
7780,21,4
7781,16,96
7781,14,38
7781,15,52
7781,18,64
7781,9,144
7781,0,100
7781,1,41
7781,4,128
7781,21,0
7782,16,128
7782,14,9
7782,9,192
7782,0,101
7782,22,16
7782,21,4
7783,16,160
7783,14,236
7783,15,51
7783,9,240
7783,21,0
7784,16,192
7784,14,100
7784,15,41
7784,10,2
7784,9,32
7784,22,15
7784,21,4
7785,16,224
7785,14,129
7785,9,80
7785,21,0
7786,17,7
7786,16,0
7786,14,158
7786,9,128
7786,22,14
7786,21,4
7787,20,0
7787,19,15
7787,14,206
7787,15,34
7787,13,0
7787,12,15
7787,11,24
7787,6,0
7787,5,15
7788,14,207
7789,15,31
7789,20,170
7789,19,0
7789,18,9
7789,8,10
7789,13,180
7789,12,0
7789,11,9
7789,1,3
7789,6,234
7789,5,0
7789,4,9
7790,17,3
7790,14,117
7790,15,46
7790,18,81
7790,10,1
7790,9,0
7790,7,100
7790,8,41
7790,11,33
7790,3,5
7790,0,38
7790,1,52
7790,4,129
7790,23,193
7790,24,79
7790,22,64
7790,21,0
7791,16,32
7791,9,48
7791,7,89
7791,8,10
7791,11,65
7791,3,4
7791,2,192
7791,0,224
7791,1,3
7791,4,33
7791,24,31
7791,22,4
7792,16,64
7792,9,96
7792,7,90
7792,2,128
7792,4,65
7792,22,12
7793,16,96
7793,14,17
7793,15,39
7793,9,144
7793,2,64
7793,0,225
7793,22,20
7794,16,128
7794,9,192
7794,2,0
7794,22,28
7795,20,169
7795,16,160
7795,18,80
7795,9,240
7795,3,3
7795,2,192
7795,22,36
7796,16,192
7796,14,2
7796,15,31
7796,10,2
7796,9,32
7796,2,128
7797,16,224
7797,9,80
7797,2,64
7797,22,34
7798,17,4
7798,16,0
7798,9,128
7798,2,0
7798,22,32
7799,16,32
7799,14,117
7799,15,46
7799,18,64
7799,9,176
7799,22,30
7800,16,64
7800,9,224
7800,22,28
7801,16,96
7801,10,3
7801,9,16
7801,22,26
7802,16,128
7802,14,17
7802,15,39
7802,9,64
